,hour,station,interval,mu,sigma,ks_statistic,ks_pvalue,n_samples
329,3,SAG,150-250,,,,,0
330,3,CUT,0-25,3.324427093400559,7.370043169670033,0.07955434490784224,4.3186944053984014e-24,4295
331,3,CUT,25-50,-1.8213719258902792,11.551037299997317,0.02009550947167915,0.3661191536896595,2078
332,3,CUT,50-100,-4.87708569448183,14.806788607224643,0.031617822703292775,0.10032439124571901,1486
333,3,CUT,100-150,5.209329999999994,12.369579046558806,0.29320167002481246,0.9027536566008032,3
334,3,CUT,150-250,,,,,0
335,3,PED,0-25,-2.1488089870833336,8.419242066080038,0.045024904469829874,3.180993842394851e-07,3852
336,3,PED,25-50,-3.7986408975972545,11.498725878983663,0.022500196188341898,0.33405940605172113,1748
337,3,PED,50-100,-0.1435698238199782,15.791100895554987,0.03635531368272299,0.01579229600213752,1822
338,3,PED,100-150,6.021238137184116,20.350087270961502,0.027686934275352737,0.9798418153813511,277
339,3,PED,150-250,,,,,0
340,3,TAH,0-25,2.380227166219008,7.5433592715093,0.06847290591205896,2.7761517732675092e-12,2904
341,3,TAH,25-50,-3.7133585109351435,12.357067979540922,0.0360938804314227,0.0019455135377628118,2652
342,3,TAH,50-100,-10.820878429752065,15.967274254469109,0.01811707374902649,0.5841129212707988,1815
343,3,TAH,100-150,,,,,0
344,3,TAH,150-250,,,,,0
345,3,GAM,0-25,3.5265844142928415,8.931905187674804,0.06626346355116952,9.506616300345953e-16,4009
346,3,GAM,25-50,-3.0927811937984497,12.677199400524401,0.02454716419188091,0.19089089964197425,1935
347,3,GAM,50-100,-7.009805903719911,16.33448202212307,0.019274880484630164,0.4993816247470698,1828
348,3,GAM,100-150,-2.6804701014492758,19.527108374543513,0.05870714574688171,0.9600540823585828,69
349,3,GAM,150-250,,,,,0
350,3,IZT,0-25,0.6228181427937393,7.47791089966362,0.08910577126736041,1.1340727860881957e-32,4664
351,3,IZT,25-50,-2.6235566353887396,11.794944109616317,0.015917223158932292,0.8380666407646402,1492
352,3,IZT,50-100,-0.19010705092870017,14.92312471437196,0.02698492071205416,0.1726925380271671,1669
353,3,IZT,100-150,9.824091454545453,17.30459874424331,0.06785283797704322,0.7261151024417677,99
354,3,IZT,150-250,,,,,0
355,3,CCA,0-25,1.7358941395226066,7.826683654406502,0.04344464615973931,6.24699058911205e-07,3959
356,3,CCA,25-50,-0.8385425683845392,11.052656285497562,0.014837174791876517,0.760122515568252,2018
357,3,CCA,50-100,0.1706723287531809,15.532159333137653,0.015469093906920778,0.7287431744453468,1965
358,3,CCA,100-150,10.238658690140845,15.74324297074969,0.0368833289168059,0.9866152319701553,142
359,3,CCA,150-250,,,,,0
360,3,HGM,0-25,0.49890277441634545,7.623904443698094,0.0660520079558346,3.3365646041280905e-15,3891
361,3,HGM,25-50,0.5828849811932554,10.886508487000814,0.019366830139276536,0.6024824162865118,1542
362,3,HGM,50-100,6.655395024466751,15.090204560136973,0.02087130887744143,0.4846174747145747,1594
363,3,HGM,100-150,20.18827972354949,17.247977295659435,0.041372613657781776,0.6816851568955694,293
364,3,HGM,150-250,,,,,0
365,3,LPR,0-25,3.250696480432376,7.836478591753215,0.08487899307884172,2.7895015312843288e-27,4281
366,3,LPR,25-50,4.324006971291866,12.726889594580888,0.0533668993225721,4.2659608876304396e-05,1881
367,3,LPR,50-100,8.186678354399008,16.644177253792634,0.038928141245275605,0.014617996522355672,1614
368,3,LPR,100-150,6.8375233085106375,22.309899807186518,0.07246329184914602,0.6795635087251848,94
369,3,LPR,150-250,,,,,0
370,3,MGH,0-25,1.8716653616382322,7.756254826616243,0.05503439361086493,2.362721321130244e-12,4525
371,3,MGH,25-50,-0.5487563819599113,11.627089287899134,0.013532781968051966,0.8927427954141007,1796
372,3,MGH,50-100,1.826302360328639,15.72448392627642,0.020468378859558545,0.4669431524181682,1704
373,3,MGH,100-150,12.966846609375,17.165872617777357,0.08156720661062233,0.7571969029741912,64
374,3,MGH,150-250,,,,,0
375,3,CAM,0-25,-1.432650308827276,8.159490882464802,0.11608037214891792,6.437993055868255e-32,2680
376,3,CAM,25-50,-4.14793089901478,14.640874677753828,0.02473827807514717,0.6933876547604731,812
377,3,CAM,50-100,-0.40480832717391335,17.51039323745096,0.025257707745188984,0.5910853664843878,920
378,3,CAM,100-150,0.5933619230769227,22.802843929573122,0.08143435625973372,0.3984210651687276,117
379,3,CAM,150-250,,,,,0
380,3,FAC,0-25,-0.8789329117518568,8.317928296892438,0.0798236735281887,8.057602303017549e-26,4578
381,3,FAC,25-50,-3.5786768832028897,11.61492847323306,0.03604263984897116,0.026067207281719296,1661
382,3,FAC,50-100,-1.2157209665427509,15.624514131343828,0.028175264264255206,0.15126780849796817,1614
383,3,FAC,100-150,8.14938505882353,20.97986544027677,0.126380865933096,0.20903448679100792,68
384,3,FAC,150-250,,,,,0
385,3,TLA,0-25,-0.7909928273698494,7.144921546292875,0.07398128149772237,1.79156201659685e-24,5048
386,3,TLA,25-50,-2.4209538334434897,11.15249676028506,0.02374860902820297,0.3552245032572834,1513
387,3,TLA,50-100,2.444406126707132,13.805433866451802,0.019867340265206646,0.6679652368321192,1318
388,3,TLA,100-150,21.303910347826086,15.613631083628984,0.11047563469995475,0.5896449316452996,46
389,3,TLA,150-250,,,,,0
390,3,MER,0-25,-2.1752200948637044,7.708175182363405,0.08140805329440187,1.4670789445013376e-27,4703
391,3,MER,25-50,-3.6546748690386077,13.184529328932653,0.01889655861360684,0.7256202552688485,1321
392,3,MER,50-100,1.478706314593301,15.621912183871991,0.021512752805575908,0.4156143100116141,1672
393,3,MER,100-150,4.886604022058822,19.971427761501765,0.05596883829390817,0.7662901168948005,136
394,3,MER,150-250,,,,,0
395,3,XAL,0-25,-0.585076679466399,6.887747519519885,0.08742013274232463,6.494737443943455e-32,4732
396,3,XAL,25-50,-1.6421003147432358,10.931554655724556,0.0372654371014528,0.01274572589032784,1811
397,3,XAL,50-100,1.18438498655914,14.208768775831642,0.03994046271292878,0.016875340590869047,1488
398,3,XAL,100-150,-5.132241166666667,13.855616428823662,0.19806242302065546,0.9365295057937466,6
399,3,XAL,150-250,,,,,0
400,3,LLA,0-25,-1.1977919906754537,7.223802946373577,0.0651264381032094,1.6479503001441843e-17,4628
401,3,LLA,25-50,-3.247497236095346,10.872740665258444,0.025306861117830093,0.20561482405510745,1762
402,3,LLA,50-100,2.9129389157894736,13.346676280828854,0.014751098983191935,0.8904406829216097,1520
403,3,LLA,100-150,18.061727322580644,14.881520509829333,0.09082503690861102,0.6522614126625821,62
404,3,LLA,150-250,,,,,0
405,3,TLI,0-25,0.46368699446336814,7.913747948200593,0.08054465618758638,3.592892276472506e-24,4204
406,3,TLI,25-50,-3.5904169782878412,11.544248255572311,0.027620553509933227,0.1677116486077993,1612
407,3,TLI,50-100,-3.9947058139085643,16.174086812413417,0.025875819904222885,0.24521649539165846,1553
408,3,TLI,100-150,5.629501924242425,22.13843907103532,0.12505375656621376,0.23306317551045988,66
409,3,TLI,150-250,,,,,0
410,3,UAX,0-25,0.41995043904317114,7.769577059601153,0.050050096672390965,1.7936552908444642e-08,3690
411,3,UAX,25-50,0.33137499087035904,11.642101384954826,0.0342541810330933,0.04134461454427185,1643
412,3,UAX,50-100,5.674628732467532,17.718018534254867,0.0229073957578112,0.26063458012917917,1925
413,3,UAX,100-150,19.627928326797385,22.96981358858546,0.06614587849777942,0.4941718892896596,153
414,3,UAX,150-250,,,,,0
415,3,BJU,0-25,1.9018922558647111,9.143252995707941,0.05496942500789248,3.244351279656496e-09,3341
416,3,BJU,25-50,1.5391075395778364,11.894223816740704,0.009034471603160177,0.9995848043299772,1516
417,3,BJU,50-100,0.9752922532800913,16.622890276032173,0.02375407255711648,0.2715826951646598,1753
418,3,BJU,100-150,6.936034340659339,14.327339279356757,0.07846826335744184,0.6015633158465615,91
419,3,BJU,150-250,,,,,0
420,3,MPA,0-25,2.1093328571428573,3.179780171060681,0.22848823622756437,0.7859187261592328,7
421,3,MPA,25-50,4.2860294744726986,10.461608955473574,0.033107439193065025,2.8884341104853025e-05,5073
422,3,MPA,50-100,-6.185039976794779,14.47580086671473,0.023814772726721833,0.08618006277099677,2758
423,3,MPA,100-150,,,,,1
424,3,MPA,150-250,,,,,0
425,3,MON,0-25,2.063273989367927,9.106104993103655,0.0989086758569302,3.298893933533309e-32,3729
426,3,MON,25-50,-2.3255921402383133,11.650269244497082,0.018781015105651055,0.419716138293995,2182
427,3,MON,50-100,-1.452011574468085,13.118948626306196,0.01783056904378999,0.582102625876691,1880
428,3,MON,100-150,18.07126,10.761792882413225,0.22649450293776685,0.9094118473343707,5
429,3,MON,150-250,,,,,0
430,3,NEZ,0-25,0.24724400429666146,8.416294168679245,0.052916159939383756,2.092188149515659e-09,3684
431,3,NEZ,25-50,-6.111160183783784,12.423095287526975,0.03066266514648419,0.06042379975608658,1850
432,3,NEZ,50-100,-7.4723204138157895,15.892077164582348,0.015097982737882987,0.8736288331135172,1520
433,3,NEZ,100-150,2.0434731249999984,11.781238616577243,0.24836336611360577,0.6211878942676394,8
434,3,NEZ,150-250,,,,,0
435,3,INN,0-25,5.295230329999999,7.039081324717483,0.06600411503884028,0.7509941456088886,100
436,3,INN,25-50,3.126776564351851,10.455712935807988,0.033348807852697004,0.00013105550023538904,4320
437,3,INN,50-100,-3.2931022845583278,14.50004533239273,0.02847822346818621,0.1769198092347366,1483
438,3,INN,100-150,,,,,0
439,3,INN,150-250,,,,,0
440,3,AJM,0-25,6.2227532378246755,8.358066386957999,0.05183169489581385,0.0025701475910125055,1232
441,3,AJM,25-50,3.1655590068043744,10.4490146405929,0.03517247687400349,7.381717444475893e-05,4115
442,3,AJM,50-100,3.043032896503497,14.69216851508857,0.025678060523181445,0.11614021755530557,2145
443,3,AJM,100-150,12.455113107142859,14.626436041327521,0.0673212720951516,0.9465778066156928,56
444,3,AJM,150-250,,,,,0
445,3,VIF,0-25,1.206123666160627,7.288857630512672,0.061282854225626016,8.924594095986257e-14,4084
446,3,VIF,25-50,-5.212902553107096,10.763244316996937,0.029708315078715797,0.03571344558248224,2269
447,3,VIF,50-100,0.4219036139896366,14.926771120427766,0.017321056390703138,0.8718282110266526,1158
448,3,VIF,100-150,29.494158749999997,10.238775726214095,0.19730616242680732,0.8591699109789083,8
449,3,VIF,150-250,,,,,0
450,4,UIZ,0-25,0.6689053828370407,7.5803152561910565,0.06978478469296928,5.679467783230408e-17,3903
451,4,UIZ,25-50,-4.222974702893437,13.109950677885854,0.01650902753742778,0.8283802683616194,1417
452,4,UIZ,50-100,-1.8541088430913346,16.46015124093733,0.03217536456713932,0.13791671279328865,1281
453,4,UIZ,100-150,1.575087444444446,9.881198160218776,0.1509986364840174,0.9676421974266401,9
454,4,UIZ,150-250,,,,,0
455,4,AJU,0-25,8.18497009163701,8.276579102143273,0.06992630659787036,3.182197338472105e-05,1124
456,4,AJU,25-50,-0.3841973072625698,13.414837873378051,0.05113713173953055,9.958059736072571e-06,2327
457,4,AJU,50-100,-13.776168419642858,18.464804806449262,0.030478903690855264,0.3685485134459975,896
458,4,AJU,100-150,,,,,0
459,4,AJU,150-250,,,,,0
460,4,ATI,0-25,2.3565233221004567,7.731663119684998,0.06667748978940463,3.841305686831682e-13,3285
461,4,ATI,25-50,2.4970559492350484,11.054408245210668,0.015041200004120348,0.8959132623123124,1438
462,4,ATI,50-100,7.7179852191358025,14.497980449474893,0.028357840933506462,0.24365794983627798,1296
463,4,ATI,100-150,25.749907063829795,15.756140890471535,0.10745070388464156,0.6112572732588777,47
464,4,ATI,150-250,,,,,0
465,4,CUA,0-25,-2.875394278465609,8.549245523150848,0.020929262275605764,0.07189717319814726,3780
466,4,CUA,25-50,-3.27902693797791,10.648081646114314,0.01676840073301855,0.5167793939459087,2354
467,4,CUA,50-100,1.1858659866342651,18.48988807654638,0.014387284927807276,0.8800781917400032,1646
468,4,CUA,100-150,21.460125466666668,27.622254268915174,0.13373956636940393,0.3641468452591027,45
469,4,CUA,150-250,,,,,0
470,4,SFE,0-25,2.2294316123857723,7.56461814495856,0.05379742658029851,3.868547894508383e-09,3458
471,4,SFE,25-50,0.32814687014174665,11.722536342048956,0.016560507663144097,0.5803288835973648,2187
472,4,SFE,50-100,5.627386276757441,18.45156559521148,0.028397702508993372,0.15365547475051244,1579
473,4,SFE,100-150,23.201865760563383,18.82695463831935,0.0646981196257278,0.9087731769727552,71
474,4,SFE,150-250,,,,,0
475,4,SAG,0-25,0.11701841849318517,7.7745250254699325,0.06202598175406543,5.393131481776193e-11,3155
476,4,SAG,25-50,-2.689630111560226,11.185325724560157,0.036279700322014,0.0751862230256849,1237
477,4,SAG,50-100,-1.365615578066914,13.204064455436836,0.015721789832607136,0.9491600849357866,1076
478,4,SAG,100-150,,,,,0
479,4,SAG,150-250,,,,,0
480,4,CUT,0-25,3.384414144905005,7.5068429152409095,0.09562941640414985,8.356597515053244e-35,4316
481,4,CUT,25-50,-1.8475317936583058,12.215614962625532,0.0187746583787054,0.4404207402550665,2113
482,4,CUT,50-100,-5.036440186820652,15.455074125318259,0.029771326671604315,0.14419933296078224,1472
483,4,CUT,100-150,8.299781000000003,16.644324633003638,0.28208210489944213,0.632675485163432,6
484,4,CUT,150-250,,,,,0
485,4,PED,0-25,-2.3116653788615813,8.46382125893475,0.04700836166212613,4.84410595033313e-08,3959
486,4,PED,25-50,-5.329387226925339,12.24364758827378,0.01650767077757398,0.7363361120150119,1701
487,4,PED,50-100,-0.6303320290016732,16.939656785302255,0.030354027988354293,0.07197554489045832,1793
488,4,PED,100-150,7.729286653846153,22.18707316685292,0.028468380255444625,0.9804771649905061,260
489,4,PED,150-250,,,,,1
490,4,TAH,0-25,2.757902386054054,7.53384845320843,0.05792231874426956,1.5566523231216886e-08,2775
491,4,TAH,25-50,-3.7972250634976934,12.963674305439824,0.046161803676369684,1.1693505456495941e-05,2819
492,4,TAH,50-100,-10.347113194819821,16.769622343224366,0.016257715855278687,0.7293794684165202,1776
493,4,TAH,100-150,,,,,0
494,4,TAH,150-250,,,,,0
495,4,GAM,0-25,3.3994432282009517,9.207637653206998,0.0713728322644469,4.003548091206949e-18,3991
496,4,GAM,25-50,-2.795961396167788,13.4649008308112,0.028794586354270568,0.07978411704108046,1931
497,4,GAM,50-100,-6.294834234649123,16.586663048108036,0.022376550108644366,0.31589997567272465,1824
498,4,GAM,100-150,-0.5179604343434342,20.83005404943517,0.08217394631638691,0.4902320732025498,99
499,4,GAM,150-250,,,,,0
500,4,IZT,0-25,0.5026081240822037,7.410217792772483,0.089413438759463,2.8665127752681753e-32,4574
501,4,IZT,25-50,-1.8201903072329133,12.156817208602423,0.025515874880346956,0.27560475560476183,1507
502,4,IZT,50-100,1.646161825396825,15.98015785617562,0.032183690392916575,0.05770299779668342,1701
503,4,IZT,100-150,13.522886467741936,17.50406727214641,0.08101639949005424,0.3699207581799952,124
504,4,IZT,150-250,,,,,0
505,4,CCA,0-25,1.806811101157828,7.902506845337623,0.04159650358744171,2.3127842434398145e-06,3941
506,4,CCA,25-50,-0.8188163380855398,11.471520912174974,0.0178165607632223,0.5550720830658429,1964
507,4,CCA,50-100,0.5320190588235293,16.403256501628892,0.014920934269063268,0.7481747874616176,2040
508,4,CCA,100-150,11.92072425,16.93714625004931,0.05857302663317804,0.7166334047319638,136
509,4,CCA,150-250,,,,,0
510,4,HGM,0-25,0.018895094601285186,7.754344008295628,0.06481922897505493,1.7442636705985502e-14,3844
511,4,HGM,25-50,0.3048614109406271,11.745856281427814,0.01921695305658694,0.6300680002329566,1499
512,4,HGM,50-100,7.015055411290323,16.054733475093343,0.01624264275832324,0.7822983782248704,1612
513,4,HGM,100-150,22.952057367892976,18.218066259609646,0.0470680532481359,0.5066941899640057,299
514,4,HGM,150-250,56.54648166666666,20.29020937295573,0.2490585859585065,0.7732877454084641,6
515,4,LPR,0-25,3.22149625751792,7.912249474822382,0.09414084258684241,8.24623221744811e-34,4325
516,4,LPR,25-50,3.884764645054945,12.95095909839357,0.051907455785078715,0.00010582493284664647,1820
517,4,LPR,50-100,8.058641567863663,17.52282685054604,0.036117829314812944,0.026831351833083827,1643
518,4,LPR,100-150,10.586398082352941,23.20055031284118,0.07985398693595913,0.6213557400524207,85
519,4,LPR,150-250,,,,,0
520,4,MGH,0-25,1.8032613795246477,7.842362792636222,0.05844288227524552,6.218619230452817e-14,4544
521,4,MGH,25-50,-0.26513472314761605,12.059535268137932,0.014358229408341416,0.8602377952751374,1741
522,4,MGH,50-100,2.548142174264282,16.578939194341785,0.019615926843454867,0.511070239306392,1733
523,4,MGH,100-150,15.416518853932583,16.618665279838538,0.05868311979048613,0.9012964098369863,89
524,4,MGH,150-250,,,,,0
525,4,CAM,0-25,-1.1296606897433736,8.414727526657218,0.10945816625313248,3.60944092419931e-28,2656
526,4,CAM,25-50,-4.326513450704226,15.405468436477243,0.02470740117865783,0.7173211685556007,781
527,4,CAM,50-100,-0.14153195263157853,19.52187218620193,0.018808175310523506,0.8834993303460418,950
528,4,CAM,100-150,4.902218982608695,24.0258045613124,0.06295209588618045,0.7279878984292445,115
529,4,CAM,150-250,,,,,0
530,4,FAC,0-25,-1.1880684996027937,8.42191870376261,0.06962816612669342,9.250822900699903e-20,4582
531,4,FAC,25-50,-2.8314342139765,12.418407040496389,0.02483385355134171,0.2670612549230047,1617
532,4,FAC,50-100,-0.6634376825876664,16.54821366339164,0.027023428343762035,0.1752871829398751,1654
533,4,FAC,100-150,13.272966483870965,21.492826741976156,0.11378771834308843,0.3703171985326562,62
534,4,FAC,150-250,,,,,0
535,4,TLA,0-25,-0.3277848745260541,7.388699357015426,0.07405621172787102,1.994553186880947e-24,5028
536,4,TLA,25-50,-2.5056646556634306,11.44394369298248,0.021823551879659064,0.44725112544217194,1545
537,4,TLA,50-100,1.890619252994012,14.861286946045038,0.021406607605319206,0.5655119289080476,1336
538,4,TLA,100-150,22.669906741935485,15.172367851973613,0.08555803054309641,0.9624765120752796,31
539,4,TLA,150-250,,,,,0
540,4,MER,0-25,-2.7291454039494094,7.771328325822,0.09032028298727807,3.985329936377683e-34,4744
541,4,MER,25-50,-3.6103632186081693,13.521669935714653,0.024458154026167966,0.40130091640933074,1322
542,4,MER,50-100,1.7383319051359518,17.238058808756477,0.016596304790834515,0.7455080918909707,1655
543,4,MER,100-150,8.686153006410256,20.792375721186072,0.06571738903032054,0.49025191867220463,156
544,4,MER,150-250,,,,,0
545,4,XAL,0-25,-0.6309606563342465,7.213187284400795,0.08929996857695494,2.2474418611296423e-33,4745
546,4,XAL,25-50,-1.794930571428571,11.483610448620334,0.03589670452330901,0.018914344660671562,1799
547,4,XAL,50-100,1.5353878505747125,14.792420975027131,0.04570566649653329,0.004011584929373738,1479
548,4,XAL,100-150,-2.2850821250000006,13.482266882865712,0.25179144417185906,0.604932230160679,8
549,4,XAL,150-250,,,,,0
550,4,LLA,0-25,-1.1620033562497283,7.349507872513277,0.06796889166291542,6.560482725665563e-19,4597
551,4,LLA,25-50,-2.830127272574313,11.191442077171649,0.022653985576197744,0.314754412329182,1783
552,4,LLA,50-100,2.316343592156863,14.040846293477314,0.01973857809983326,0.5831451566276113,1530
553,4,LLA,100-150,23.16445613559322,14.857191506005396,0.0915666028586899,0.6714628936403279,59
554,4,LLA,150-250,,,,,0
555,4,TLI,0-25,0.2703242428605426,8.015487641305889,0.0817339462957487,7.243511095060702e-25,4202
556,4,TLI,25-50,-4.12933489382716,12.61473131516527,0.017131863217843546,0.7218070351752526,1620
557,4,TLI,50-100,-3.4267442443857337,17.013562055468242,0.027365335583067862,0.2031634441790614,1514
558,4,TLI,100-150,8.519124179775282,23.961199650719543,0.16387413569578874,0.014789285889719526,89
